0289591-Fe1,2.967900037765503,2.858433723449707
0010549-O1,4.926799774169922,5.193808078765869
0154647-O2,4.1209001541137695,4.309909820556641
0185107-O1,1.4104000329971313,-0.16353273391723633
0117270-Mn6,4.895699977874756,7.955550670623779
0174238-La1,11.17870044708252,11.761993408203125
0289663-O3,6.053599834442139,6.059232711791992
0111567-O7,6.000400066375732,5.889059066772461
0009499-O2,5.51039981842041,5.499581336975098
0185027-O45,3.620699882507324,3.4839279651641846
0289949-O2,5.416299819946289,6.6400322914123535
0117270-O7,2.3331000804901123,2.682169198989868
0185027-Ba1,6.6956000328063965,7.140747547149658
0185408-Ba1,11.767900466918945,6.68166446685791
0011562-Fe1,5.860899925231934,5.823588848114014
0136334-O6,2.81469988822937,3.002061605453491
0115470-Ba1,9.028400421142578,8.785157203674316
0169441-O2,2.4014999866485596,2.1250181198120117
0142004-O20,3.4179999828338623,3.268440008163452
0108933-O4,6.34689998626709,6.347744464874268
0143825-O1,3.4937000274658203,3.8669979572296143
0108927-Ba1,7.342199802398682,7.795250415802002
0193122-Mn2,5.743000030517578,4.900821685791016
0009648-Co1,4.6458001136779785,5.2276530265808105
0151582-Al1,13.310799598693848,13.603181838989258
0107269-O5,6.433599948883057,6.441318988800049
0010375-Ba1,8.772899627685547,8.764900207519531
0185027-O9,3.000699996948242,2.998898983001709
0115470-Ba2,8.55090045928955,8.43174934387207
0290130-O1,5.128600120544434,4.499654293060303
0153176-O19,3.6933000087738037,3.109529972076416
0012299-Co1,4.119100093841553,4.550303936004639
0107269-O10,6.320899963378906,6.4502363204956055
0185027-Fe24,4.447299957275391,4.495251178741455
0182299-O2,5.415500164031982,6.116585731506348
0011911-Fe1,6.450399875640869,5.844383239746094
0117270-O6,0.2849999964237213,1.3427667617797852
icsd16404-O1,4.968500137329102,5.054885387420654
0289838-O1,3.5104000568389893,3.4126734733581543
0185027-O30,3.119800090789795,3.224708080291748
0185027-Ba15,6.892600059509277,6.741419792175293
0010576-Mn1,4.460400104522705,3.5349388122558594
0142004-O23,3.1789000034332275,3.287513256072998
0109092-O8,6.290599822998047,5.877708435058594
0161406-O3,1.863800048828125,1.887704849243164
0118499-O3,2.3538999557495117,2.126023769378662
0011580-Ni1,3.26200008392334,4.874891757965088
0290206-Ti1,14.593899726867676,14.45930004119873
0144307-O1,5.558700084686279,5.808804512023926
0159759-Fe1,6.2052001953125,5.338487148284912
0109684-Ba2,7.881199836730957,7.599815368652344
0109092-O1,6.171299934387207,5.840615749359131
0010720-O1,4.963600158691406,4.870055675506592
0167571-Fe18,5.974400043487549,5.562989711761475
0110289-Ba1,8.211700439453125,8.12709903717041
0144940-Y1,12.593600273132324,13.062549591064453
0153176-O12,3.198199987411499,3.2890701293945312
0149894-Nb1,13.648200035095215,10.12362003326416
0177189-O2,4.303800106048584,4.451518535614014
0170164-O4,3.6221001148223877,3.0801026821136475
0107847-O3,6.698800086975098,6.1793293952941895
0113386-O1,4.66540002822876,5.013742923736572
0108933-O7,6.248199939727783,6.288893699645996
0142004-Fe4,6.0177998542785645,5.871370792388916
0109092-O5,6.332200050354004,5.833626747131348
0162339-O2,3.407399892807007,3.5316390991210938
0108933-Sr1,9.946999549865723,10.324967384338379
0193429-O2,2.534899950027466,2.4447550773620605
0289618-Mn1,8.328200340270996,9.277544975280762
0167571-O7,3.140000104904175,3.4024369716644287
0171017-Co3,5.1194000244140625,4.242902755737305
0108143-Al3,13.254300117492676,13.281285285949707
0155087-O4,3.5178000926971436,3.57157564163208
0011908-Ni1,2.5927999019622803,4.742826461791992
0108143-Al1,13.075200080871582,13.201725006103516
0136665-O1,2.3740999698638916,2.339921474456787
0116531-O7,3.5174999237060547,3.3833088874816895
0109668-O2,4.424200057983398,5.025752067565918
0289949-La1,13.804800033569336,14.966004371643066
0116531-O2,3.5308001041412354,3.3120620250701904
0167571-O13,3.554800033569336,3.2484967708587646
0009931-In1,8.468500137329102,8.545016288757324
0290243-O10,5.547100067138672,5.267233848571777
0185027-Fe12,4.0278000831604,4.480825424194336
0185027-Ba20,6.627600193023682,6.408473491668701
0162339-O13,3.171299934387207,2.888812303543091
